#  T(K)        P(GPa)                   PhaseName             G(eV/atom)
 690.00         14.00                    Rocksalt         -1.81115400
 690.00         15.00                    Rocksalt         -1.70043100
 690.00         16.00                    Rocksalt         -1.59119700
 690.00         17.00                  ICSD_43434         -1.48748500
 690.00         18.00                  ICSD_43434         -1.38641700
 690.00         19.00                  ICSD_43434         -1.28651000
 690.00         20.00                  ICSD_43434         -1.18770500
 690.00         21.00                  ICSD_43434         -1.08994800
 690.00         22.00                  ICSD_43434         -0.99319100
 690.00         23.00                  ICSD_43434         -0.89738900
 690.00         24.00                  ICSD_43434         -0.80250500
 690.00         25.00                  ICSD_43434         -0.70848400
 690.00         26.00                  ICSD_43434         -0.61530100
 690.00         27.00                  ICSD_43434         -0.52292200
 690.00         28.00                  ICSD_43434         -0.43132900
 690.00         29.00                  ICSD_43434         -0.34046900
 690.00         30.00                  ICSD_43434         -0.25032900
 690.00         31.00                  ICSD_43434         -0.16088200
 690.00         32.00                  ICSD_43434         -0.07210500
 690.00         33.00                  ICSD_43434          0.01602900
 690.00         34.00                  ICSD_43434          0.10352500
 690.00         35.00                  ICSD_43434          0.19041000
 690.00         36.00                  ICSD_43434          0.27670200
 690.00         37.00                  ICSD_43434          0.36241800
 690.00         38.00               NO_PHASE_DATA          0.00000000
 690.00         39.00               NO_PHASE_DATA          0.00000000
 690.00         40.00               NO_PHASE_DATA          0.00000000
 690.00         41.00               NO_PHASE_DATA          0.00000000
 690.00         42.00               NO_PHASE_DATA          0.00000000
 690.00         43.00               NO_PHASE_DATA          0.00000000
 690.00         44.00               NO_PHASE_DATA          0.00000000
 690.00         45.00               NO_PHASE_DATA          0.00000000
 690.00         46.00               NO_PHASE_DATA          0.00000000
 690.00         47.00               NO_PHASE_DATA          0.00000000
 690.00         48.00               NO_PHASE_DATA          0.00000000
 690.00         49.00               NO_PHASE_DATA          0.00000000
 690.00         50.00               NO_PHASE_DATA          0.00000000
 690.00         51.00               NO_PHASE_DATA          0.00000000
 690.00         52.00               NO_PHASE_DATA          0.00000000
 690.00         53.00               NO_PHASE_DATA          0.00000000
 690.00         54.00               NO_PHASE_DATA          0.00000000
 690.00         55.00               NO_PHASE_DATA          0.00000000
 690.00         56.00               NO_PHASE_DATA          0.00000000
 690.00         57.00               NO_PHASE_DATA          0.00000000
 690.00         58.00               NO_PHASE_DATA          0.00000000
 690.00         59.00               NO_PHASE_DATA          0.00000000
 690.00         60.00               NO_PHASE_DATA          0.00000000
 690.00         61.00               NO_PHASE_DATA          0.00000000
 690.00         62.00               NO_PHASE_DATA          0.00000000
 690.00         63.00               NO_PHASE_DATA          0.00000000
 690.00         64.00               NO_PHASE_DATA          0.00000000
 690.00         65.00               NO_PHASE_DATA          0.00000000
 690.00         66.00               NO_PHASE_DATA          0.00000000
 690.00         67.00               NO_PHASE_DATA          0.00000000
 690.00         68.00               NO_PHASE_DATA          0.00000000
 690.00         69.00               NO_PHASE_DATA          0.00000000
 690.00         70.00               NO_PHASE_DATA          0.00000000
 690.00         71.00               NO_PHASE_DATA          0.00000000
 690.00         72.00               NO_PHASE_DATA          0.00000000
 690.00         73.00               NO_PHASE_DATA          0.00000000
 690.00         74.00               NO_PHASE_DATA          0.00000000
 690.00         75.00               NO_PHASE_DATA          0.00000000
 690.00         76.00               NO_PHASE_DATA          0.00000000
 690.00         77.00               NO_PHASE_DATA          0.00000000
 690.00         78.00               NO_PHASE_DATA          0.00000000
 690.00         79.00               NO_PHASE_DATA          0.00000000
 690.00         80.00               NO_PHASE_DATA          0.00000000
 690.00         81.00               NO_PHASE_DATA          0.00000000
 690.00         82.00               NO_PHASE_DATA          0.00000000
 690.00         83.00               NO_PHASE_DATA          0.00000000
 690.00         84.00               NO_PHASE_DATA          0.00000000
 690.00         85.00               NO_PHASE_DATA          0.00000000
 690.00         86.00               NO_PHASE_DATA          0.00000000
 690.00         87.00               NO_PHASE_DATA          0.00000000
 690.00         88.00               NO_PHASE_DATA          0.00000000
 690.00         89.00               NO_PHASE_DATA          0.00000000
 690.00         90.00               NO_PHASE_DATA          0.00000000
 690.00         91.00               NO_PHASE_DATA          0.00000000
 690.00         92.00               NO_PHASE_DATA          0.00000000
 690.00         93.00               NO_PHASE_DATA          0.00000000
 690.00         94.00               NO_PHASE_DATA          0.00000000
 690.00         95.00               NO_PHASE_DATA          0.00000000
 690.00         96.00               NO_PHASE_DATA          0.00000000
 690.00         97.00               NO_PHASE_DATA          0.00000000
 690.00         98.00               NO_PHASE_DATA          0.00000000
 690.00         99.00               NO_PHASE_DATA          0.00000000
 690.00        100.00               NO_PHASE_DATA          0.00000000
 700.00          0.00                    Rocksalt         -3.64680100
 700.00          1.00                    Rocksalt         -3.47921300
 700.00          2.00                    Rocksalt         -3.32508100
 700.00          3.00                    Rocksalt         -3.17900200
 700.00          4.00                    Rocksalt         -3.03883300
 700.00          5.00                    Rocksalt         -2.90337900
 700.00          6.00                    Rocksalt         -2.77186400
 700.00          7.00                    Rocksalt         -2.64373700
 700.00          8.00                    Rocksalt         -2.51858600
 700.00          9.00                    Rocksalt         -2.39608600
 700.00         10.00                    Rocksalt         -2.27597800
 700.00         11.00                    Rocksalt         -2.15804700
 700.00         12.00                    Rocksalt         -2.04211300
 700.00         13.00                    Rocksalt         -1.92802200
 700.00         14.00                    Rocksalt         -1.81564200
 700.00         15.00                    Rocksalt         -1.70485800
 700.00         16.00                    Rocksalt         -1.59556800
 700.00         17.00                  ICSD_43434         -1.49240400
 700.00         18.00                  ICSD_43434         -1.39128600
 700.00         19.00                  ICSD_43434         -1.29133100
