#  T(K)        P(GPa)                   PhaseName             G(eV/atom)
  50.00         82.00               NO_PHASE_DATA          0.00000000
  50.00         83.00               NO_PHASE_DATA          0.00000000
  50.00         84.00               NO_PHASE_DATA          0.00000000
  50.00         85.00               NO_PHASE_DATA          0.00000000
  50.00         86.00               NO_PHASE_DATA          0.00000000
  50.00         87.00               NO_PHASE_DATA          0.00000000
  50.00         88.00               NO_PHASE_DATA          0.00000000
  50.00         89.00               NO_PHASE_DATA          0.00000000
  50.00         90.00               NO_PHASE_DATA          0.00000000
  50.00         91.00               NO_PHASE_DATA          0.00000000
  50.00         92.00               NO_PHASE_DATA          0.00000000
  50.00         93.00               NO_PHASE_DATA          0.00000000
  50.00         94.00               NO_PHASE_DATA          0.00000000
  50.00         95.00               NO_PHASE_DATA          0.00000000
  50.00         96.00               NO_PHASE_DATA          0.00000000
  50.00         97.00               NO_PHASE_DATA          0.00000000
  50.00         98.00               NO_PHASE_DATA          0.00000000
  50.00         99.00               NO_PHASE_DATA          0.00000000
  50.00        100.00               NO_PHASE_DATA          0.00000000
  60.00          0.00                    Rocksalt         -4.28750900
  60.00          1.00                    Rocksalt         -4.20487000
  60.00          2.00                    Rocksalt         -4.12401600
  60.00          3.00                    Rocksalt         -4.04475400
  60.00          4.00                    Rocksalt         -3.96693000
  60.00          5.00                    Rocksalt         -3.89041400
  60.00          6.00                    Rocksalt         -3.81510000
  60.00          7.00                    Rocksalt         -3.74089500
  60.00          8.00                    Rocksalt         -3.66772000
  60.00          9.00                    Rocksalt         -3.59550500
  60.00         10.00                    Rocksalt         -3.52419100
  60.00         11.00                    Rocksalt         -3.45372400
  60.00         12.00                    Rocksalt         -3.38405500
  60.00         13.00                    Rocksalt         -3.31514200
  60.00         14.00                    Rocksalt         -3.24694500
  60.00         15.00                    Rocksalt         -3.17943100
  60.00         16.00                    Rocksalt         -3.11256500
  60.00         17.00                    Rocksalt         -3.04632000
  60.00         18.00                    Rocksalt         -2.98066900
  60.00         19.00                    Rocksalt         -2.91558600
  60.00         20.00                    Rocksalt         -2.85104900
  60.00         21.00                    Rocksalt         -2.78703600
  60.00         22.00                    Rocksalt         -2.72352800
  60.00         23.00                    Rocksalt         -2.66050700
  60.00         24.00                          B2         -2.59838000
  60.00         25.00                          B2         -2.54153800
  60.00         26.00                          B2         -2.48508500
  60.00         27.00                          B2         -2.42900900
  60.00         28.00                          B2         -2.37329800
  60.00         29.00                          B2         -2.31794200
  60.00         30.00                          B2         -2.26293100
  60.00         31.00                          B2         -2.20825400
  60.00         32.00                          B2         -2.15390300
  60.00         33.00                          B2         -2.09986800
  60.00         34.00                          B2         -2.04614200
  60.00         35.00                          B2         -1.99271700
  60.00         36.00                          B2         -1.93958500
